trait,id,common_id,study_id,study_name,country,gradient_id,species,family,ele_level,treatment,control,sd_treatment,sd_control,n_individuals,pt,LONG,LAT,ARIDITY_INDEX,SOLAR_RADIATION,MEAN_GROWING_SEASON_TEMPERATURE,elevation_treatment,elevation_control,elevation,elevation_log,yi,vi
LA,437,17,12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus aliena,Fagaceae,2,0.00953,0.00825,0.00234,0.0219,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,1870,1480,390,5.96614673912369,0.144231517319521,1.42138033153235
LA,438,17,12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus aliena,Fagaceae,3,0.00795,0.00825,0.00278,0.0219,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,2070,1480,590,6.38012253689976,-0.037041271680349,1.43377830867005
LA,439,18,12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus spinosa,Fagaceae,2,0.00102,0.00129,0.0026,0.0038,10,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,2100,1970,130,4.86753445045558,-0.234839591077401,1.51748641004032
LA,440,18,12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus spinosa,Fagaceae,3,0.0092,0.00129,0.0021,0.0038,10,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,2200,1970,230,5.4380793089232,1.96456126568141,0.872946616380909
LA,441,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,2,0.001071864,0.001952114,0.000390018,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,2620,2500,120,4.78749174278205,-0.599513698996097,0.051847048477114
LA,442,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,3,0.001965757,0.001952114,0.00032216,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,2800,2500,300,5.7037824746562,0.006964524940026,0.030738652229678
LA,443,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,4,0.001517855,0.001952114,0.000729065,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,2900,2500,400,5.99146454710798,-0.251614733935471,0.0715095150698
LA,444,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,5,0.001411213,0.001952114,0.000389879,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,3000,2500,500,6.21460809842219,-0.324463269678836,0.040632201703846
LA,445,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,6,0.001350022,0.001952114,0.000101735,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,3100,2500,600,6.39692965521615,-0.368791999311085,0.026502696327987
LA,446,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,7,0.001554262,0.001952114,0.000339151,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,3200,2500,700,6.5510803350434,-0.227912053021788,0.034889797247181
LA,447,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,8,0.001447589,0.001952114,0.000118691,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,3300,2500,800,6.68461172766793,-0.299013474030551,0.026711473772619
LA,448,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,9,0.001227158,0.001952114,0.000101735,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,3400,2500,900,6.80239476332431,-0.46421196113007,0.026741509083434
LA,449,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,10,0.001203943,0.001952114,0.000118656,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,3500,2500,1000,6.90775527898214,-0.483310884351674,0.02730959312418
LA,450,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,11,0.001029024,0.001952114,0.000576462,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,3600,2500,1100,7.00306545878646,-0.640302107729854,0.088132337727718
LA,451,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,12,0.00110434,0.001952114,0.00020347,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,3700,2500,1200,7.09007683577609,-0.569665016468878,0.032156232266242
LA,452,19,13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,13,0.00114934,0.001952114,0.000372993,0.000695223,5,w,93.2,29.16,0.4008,155.914611816406,10.2833334604899,3800,2500,1300,7.17011954344963,-0.529725023344384,0.046430613010329
LA,453,20,14,Cordell et al. (1999),USA,Hawaii (Mauna Loa) 1,Metrosideros polymorpha,Myrtaceae,2,0.001086183,0.00114211,0.000343165,0.000493032,10,w,-155.6,19.48,1.9472,292.85,4.89999987185001,701,107,594,6.38687931936265,-0.050207713233701,0.028616808032987
LA,454,20,14,Cordell et al. (1999),USA,Hawaii (Mauna Loa) 1,Metrosideros polymorpha,Myrtaceae,3,0.000799879,0.00114211,0.000107196,0.000493032,10,w,-155.6,19.48,1.9472,292.85,4.89999987185001,1280,107,1173,7.06731984865348,-0.356172241590455,0.020431221670862
LA,455,20,14,Cordell et al. (1999),USA,Hawaii (Mauna Loa) 1,Metrosideros polymorpha,Myrtaceae,4,0.000418353,0.00114211,0.00027864,0.000493032,10,w,-155.6,19.48,1.9472,292.85,4.89999987185001,1981,107,1874,7.53583046279837,-1.00430713407401,0.062996194031425
LA,456,20,14,Cordell et al. (1999),USA,Hawaii (Mauna Loa) 1,Metrosideros polymorpha,Myrtaceae,5,0.000342417,0.00114211,0.000150144,0.000493032,10,w,-155.6,19.48,1.9472,292.85,4.89999987185001,2469,107,2362,7.76726399675731,-1.20460341525115,0.037861937988641
LA,457,21,22,Geeske et al. (1994),USA,Hawaii (Mauna Loa) 2,Metrosideros polymorpha,Myrtaceae,2,0.000725294,0.00056938,0.000313335,0.000170692,17,w,-155.6,19.48,1.9472,292.85,4.89999987185001,589,81,508,6.23048144757848,0.242029040361768,0.016265000325888
LA,458,21,22,Geeske et al. (1994),USA,Hawaii (Mauna Loa) 2,Metrosideros polymorpha,Myrtaceae,3,0.000454969,0.00056938,0.000142386,0.000170692,17,w,-155.6,19.48,1.9472,292.85,4.89999987185001,1180,81,1099,7.00215595440362,-0.224318764772654,0.011047878572405
LA,459,21,22,Geeske et al. (1994),USA,Hawaii (Mauna Loa) 2,Metrosideros polymorpha,Myrtaceae,4,0.000294935,0.00056938,0.000142386,0.000170692,17,w,-155.6,19.48,1.9472,292.85,4.89999987185001,1780,81,1699,7.43779512167193,-0.657793056455823,0.018996418296715
LA,460,21,22,Geeske et al. (1994),USA,Hawaii (Mauna Loa) 2,Metrosideros polymorpha,Myrtaceae,5,0.000266897,0.00056938,0.000199255,0.000170692,17,w,-155.6,19.48,1.9472,292.85,4.89999987185001,2229,81,2148,7.67229245562876,-0.75768523335194,0.038072083547891
LA,461,22,22,Geeske et al. (1994),USA,Hawaii (Mauna Loa) 3,Metrosideros polymorpha,Myrtaceae,2,0.000506438,0.000511222,0.000170777,0.000256295,17,w,-155.6,19.48,1.9472,292.85,4.89999987185001,1184,307,877,6.77650699237218,-0.009402030621928,0.02147363132403
LA,462,22,22,Geeske et al. (1994),USA,Hawaii (Mauna Loa) 3,Metrosideros polymorpha,Myrtaceae,3,0.000529692,0.000511222,0.000256295,0.000256295,17,w,-155.6,19.48,1.9472,292.85,4.89999987185001,1589,307,1282,7.15617663748062,0.035491767416961,0.028556295565858
LA,463,22,22,Geeske et al. (1994),USA,Hawaii (Mauna Loa) 3,Metrosideros polymorpha,Myrtaceae,4,0.000296131,0.000511222,0.000142386,0.000256295,17,w,-155.6,19.48,1.9472,292.85,4.89999987185001,2187,307,1880,7.539027055824,-0.546002014143556,0.028384034309592
LA,464,23,44,Macek et al. (2009),Chile,Cordillera Occidental (West slopes),Polylepis rugulosa,Rosaceae,2,0.00037056,0.00033008,7.29E-05,5.35E-05,5,w,-69.51,-18.23,0.2694,176.624984741211,5.66666654745738,3720,3180,540,6.29156913955832,0.115680325621634,0.012994591225833
LA,465,23,44,Macek et al. (2009),Chile,Cordillera Occidental (West slopes),Polylepis rugulosa,Rosaceae,3,0.00020232,0.00033008,3.01E-05,5.35E-05,5,w,-69.51,-18.23,0.2694,176.624984741211,5.66666654745738,4300,3180,1120,7.02108396428914,-0.489484446961232,0.009680863379326
LA,466,24,44,Macek et al. (2009),Bolivia,Cordillera Occidental/western Altiplano,Polylepis tarapacana,Rosaceae,2,0.00012446,0.00012564,2.29E-05,3.22E-05,5,w,-68.95,-18.11,0.3278,174.067840576172,4.65000009536743,4640,4280,360,5.88610403145016,-0.009436295529374,0.019907509483361
LA,467,24,44,Macek et al. (2009),Bolivia,Cordillera Occidental/western Altiplano,Polylepis tarapacana,Rosaceae,3,0.00013236,0.00012564,2.59E-05,3.22E-05,5,w,-68.95,-18.11,0.3278,174.067840576172,4.65000009536743,5010,4280,730,6.59304453414244,0.052104808382966,0.020794699315635
LA,468,25,44,Macek et al. (2009),Bolivia,Eastern Altiplano,Polylepis tomentella,Rosaceae,2,0.00012372,0.00012044,1.5E-05,3.02E-05,5,w,-66.46,-19.75,0.1634,177.959671020508,5.6333331267039,4620,4300,320,5.76832099579377,0.026869244203336,0.015514738583634
LA,469,25,44,Macek et al. (2009),Bolivia,Eastern Altiplano,Polylepis tomentella,Rosaceae,3,0.00014316,0.00012044,2.08E-05,3.02E-05,5,w,-66.46,-19.75,0.1634,177.959671020508,5.6333331267039,4900,4300,600,6.39692965521615,0.172811182284292,0.016796789632762
LA,470,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,2,0.000154762,0.000154762,0.000252538,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,20,12,8,2.07944154167984,0,2.01183201742488
LA,471,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,3,0.000297619,0.000154762,0.000336718,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,27,12,15,2.70805020110221,0.653925692022225,1.73528968795213
LA,472,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,4,0.000190476,0.000154762,0.000336718,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,35,12,23,3.13549421592915,0.207637749393318,2.10429191936313
LA,473,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,5,0.00022619,0.000154762,0.000505076,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,46,12,34,3.52636052461616,0.379486901055104,2.47652190892916
LA,474,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,6,0.000690476,0.000154762,0.000589256,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,98,12,86,4.45434729625351,1.49549276183835,1.62494904989857
LA,475,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,7,0.001107143,0.000154762,0.000505076,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,147,12,135,4.90527477843843,1.96764964933954,1.52091212176668
LA,476,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,8,0.001214286,0.000154762,0.000673435,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,160,12,148,4.99721227376411,2.0600230757324,1.54080363595656
LA,477,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,9,0.001690476,0.000154762,0.000925973,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,189,12,177,5.17614973257383,2.39087697207924,1.53929679529352
LA,478,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,10,0.001988095,0.000154762,0.000841794,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,217,12,205,5.32300997913841,2.55304371981031,1.51514532590563
LA,479,26,45,Castillo et al. (2013),Ecuador,Santa Cruz Island (Galapagos),Croton scouleri,Euphorbiaceae,11,0.002869048,0.000154762,0.002020305,0.000420897,5,w,-90.327,-0.696258,0.5971,160.711441040039,25.1000000635783,255,12,243,5.49306144334055,2.91984709342477,1.57846067946245
LA,480,27,58,Steinke et al. (2008),Argentina,Nahuel Huapi National Park,Nothofagus antarctica,Fagaceae,2,0.000124,0.000266,7.07107E-05,7.07107E-05,50,w,-71.41,-41.24,1.028,153.559616088867,11.7333331902822,890,800,90,4.49980967033027,-0.763214743176662,0.00791695464468
LA,481,27,58,Steinke et al. (2008),Argentina,Nahuel Huapi National Park,Nothofagus antarctica,Fagaceae,3,0.000114,0.000266,3.53553E-05,7.07107E-05,50,w,-71.41,-41.24,1.028,153.559616088867,11.7333331902822,930,800,130,4.86753445045558,-0.847297860387204,0.003336973150823
LA,482,27,58,Steinke et al. (2008),Argentina,Nahuel Huapi National Park,Nothofagus antarctica,Fagaceae,4,0.000268,0.000266,0.000169706,7.07107E-05,50,w,-71.41,-41.24,1.028,153.559616088867,11.7333331902822,990,800,190,5.24702407216049,0.007490671729158,0.009432947262382
LA,483,27,58,Steinke et al. (2008),Argentina,Nahuel Huapi National Park,Nothofagus antarctica,Fagaceae,5,0.000121,0.000266,9.89949E-05,7.07107E-05,50,w,-71.41,-41.24,1.028,153.559616088867,11.7333331902822,1025,800,225,5.41610040220442,-0.787705763184958,0.014800358953669
LA,484,27,58,Steinke et al. (2008),Argentina,Nahuel Huapi National Park,Nothofagus antarctica,Fagaceae,6,0.000116,0.000266,0.000183848,7.07107E-05,50,w,-71.41,-41.24,1.028,153.559616088867,11.7333331902822,1050,800,250,5.52146091786225,-0.829906117675335,0.051651250173388
LA,485,27,58,Steinke et al. (2008),Argentina,Nahuel Huapi National Park,Nothofagus antarctica,Fagaceae,7,0.000139,0.000266,0.000841457,7.07107E-05,50,w,-71.41,-41.24,1.028,153.559616088867,11.7333331902822,1500,800,700,6.5510803350434,-0.649022375651007,0.73434626531003
LA,486,27,58,Steinke et al. (2008),Argentina,Nahuel Huapi National Park,Nothofagus antarctica,Fagaceae,8,0.000108,0.000266,4.24264E-05,7.07107E-05,50,w,-71.41,-41.24,1.028,153.559616088867,11.7333331902822,1700,800,900,6.80239476332431,-0.901365081657479,0.004499727333408
LA,487,28,67,Williams-Linera (2000),Mexico,Xalapa,Carpinus caroliniana,Betulaceae,2,0.00117,0.00182,0.00057,0.0011,6,w,-96.95,19.5,1.2301,152.285736083984,21.2000002861023,1470,1250,220,5.39362754635236,-0.441832752279039,0.100439649890199
LA,488,29,67,Williams-Linera (2000),Mexico,Xalapa,Clethra mexicana,Clethraceae,2,0.00737,0.00936,0.00343,0.00353,5,w,-96.95,19.5,1.2301,152.285736083984,21.2000002861023,1470,1250,220,5.39362754635236,-0.239027584288255,0.071765908480784
LA,489,30,67,Williams-Linera (2000),Mexico,Xalapa,Liquidambar styraciflua,Hamamelidaceae,2,0.0037,0.00505,0.00298,0.00236,7,w,-96.95,19.5,1.2301,152.285736083984,21.2000002861023,1470,1250,220,5.39362754635236,-0.31105542363709,0.123867448875331
LA,490,31,67,Williams-Linera (2000),Mexico,Xalapa,Quercus xalapensis,Fagaceae,2,0.00222,0.00283,0.00108,0.00146,6,w,-96.95,19.5,1.2301,152.285736083984,21.2000002861023,1470,1250,220,5.39362754635236,-0.242769515770958,0.083803834219335
LA,491,32,67,Williams-Linera (2000),Mexico,Xalapa,Hedyosmum mexicanum,Chloranthaceae,2,0.00628,0.00508,0.00238,0.00251,3,w,-96.95,19.5,1.2301,152.285736083984,21.2000002861023,1470,1250,220,5.39362754635236,0.212058718889717,0.12925195984914
LA,492,33,67,Williams-Linera (2000),Mexico,Xalapa,Oreopanax xalapensis,Araliaceae,2,0.00632,0.00699,0.00432,0.00528,5,w,-96.95,19.5,1.2301,152.285736083984,21.2000002861023,1470,1250,220,5.39362754635236,-0.100761348086953,0.207561761341423
LA,493,34,67,Williams-Linera (2000),Mexico,Xalapa,Turpinia insignis,Staphyleaceae,2,0.00365,0.00316,0.00182,0.00162,6,w,-96.95,19.5,1.2301,152.285736083984,21.2000002861023,1470,1250,220,5.39362754635236,0.144155139995579,0.085241745348556
LA,494,35,37,Li et al. (2014),China,Jingzhou,Campylotropis polyantha,Fabaceae,2,0.000554583,0.000362804,8.91495E-05,0.000114589,5,w,103.5,31.83,1.3073,128.180862426758,10.4333333969116,1750,1650,100,4.60517018598809,0.424353736450663,0.025119469276802
LA,495,35,37,Li et al. (2014),China,Jingzhou,Campylotropis polyantha,Fabaceae,3,0.000757749,0.000362804,0.000114589,0.000114589,5,w,103.5,31.83,1.3073,128.180862426758,10.4333333969116,1850,1650,200,5.29831736654804,0.736489452702045,0.024524996990806
LA,496,35,37,Li et al. (2014),China,Jingzhou,Campylotropis polyantha,Fabaceae,4,0.00106909,0.000362804,0.000127321,0.000114589,5,w,103.5,31.83,1.3073,128.180862426758,10.4333333969116,1950,1650,300,5.7037824746562,1.08070035477522,0.022787946491775
LA,497,35,37,Li et al. (2014),China,Jingzhou,Campylotropis polyantha,Fabaceae,5,0.001188427,0.000362804,0.000101856,0.000114589,5,w,103.5,31.83,1.3073,128.180862426758,10.4333333969116,2200,1650,550,6.30991827822652,1.18652311941486,0.021420447168297
LA,498,36,57,Sriladda et al. (2014),USA,Torrey,Shepherdia rotundifolia,Elaeagnaceae,2,0.00022,0.00013,3E-05,2E-05,5,w,-111.2,38.16,0.2077,160.524169921875,20.4666666984558,2295,1642,653,6.48157712927643,0.526093095896779,0.008452736075114
LA,499,36,57,Sriladda et al. (2014),USA,Torrey,Shepherdia rotundifolia,Elaeagnaceae,3,0.00023,0.00013,5E-05,2E-05,5,w,-111.2,38.16,0.2077,160.524169921875,20.4666666984558,2507,1642,865,6.76272950693188,0.570544858467613,0.014185523651861
LA,500,37,70,Yosefzadeh et al. (2009),Iran,Mazandaran,Buxus colchica,Buxaceae,2,0.001794,0.00212,0.000493346104985,0.000582995397195,10,w,53.658056,36.256389,0.1626,169.097213745117,22.1166664759318,570,420,150,5.01063529409626,-0.166968325047317,0.015124761176166
LA,501,37,70,Yosefzadeh et al. (2009),Iran,Mazandaran,Buxus colchica,Buxaceae,3,0.002751,0.00212,0.000756519027209,0.000582995397195,10,w,53.658056,36.256389,0.1626,169.097213745117,22.1166664759318,834,420,414,6.02586597382531,0.260548393258516,0.015124761176166
LA,502,37,70,Yosefzadeh et al. (2009),Iran,Mazandaran,Buxus colchica,Buxaceae,4,0.002005,0.00212,0.000551370646876,0.000582995397195,10,w,53.658056,36.256389,0.1626,169.097213745117,22.1166664759318,1100,420,680,6.52209279817015,-0.055772027925389,0.015124761176166
LA,503,37,70,Yosefzadeh et al. (2009),Iran,Mazandaran,Buxus colchica,Buxaceae,5,0.001885,0.00212,0.000518370907412,0.000582995397195,10,w,53.658056,36.256389,0.1626,169.097213745117,22.1166664759318,1200,420,780,6.65929391968364,-0.117488267783947,0.015124761176166
LA,504,38,21,Woodward (1986),Scotland,Ben More 3,Vaccinium myrtillus,Ericaceae,2,3E-05,2.9E-05,8.48528E-06,8.48528E-06,5,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,610,200,410,6.01615715969835,0.033901551675681,0.033122462517398
LA,505,38,21,Woodward (1986),Scotland,Ben More 3,Vaccinium myrtillus,Ericaceae,3,1.9E-05,2.9E-05,5.65685E-06,8.48528E-06,5,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,1100,200,900,6.80239476332431,-0.422856850820034,0.034850972920198
LA,506,39,23,Gratani et al. (2012),Italy,Campo Imperatore,Crepis pygmaea,Asteraceae,2,0.00061,0.00077,0.000134164,4.47214E-05,20,h,13.46,42.46,1.7585,142.210021972656,10.9333334763845,2310,2250,60,4.0943445622221,-0.232931557680373,0.002587364624923
LA,507,40,23,Gratani et al. (2012),Italy,Campo Imperatore,Isatis apennina,Brassicaceae,2,0.00068,0.0009,4.47214E-05,8.94427E-05,20,h,13.46,42.46,1.7585,142.210021972656,10.9333334763845,2350,2310,40,3.68887945411394,-0.280301965154158,0.00071009031658
LA,508,41,28,Kofidis and Bosabalidis (2008),Greece,Mt. Pangaion ,Nepeta nuda,Lamiaceae,2,0.000883,0.000904,0.000242823082888,0.000248598037295,10,h,24.08,40.91,1.0136,150.69873046875,13.3499995867411,1480,950,530,6.27287700654617,-0.023504159788216,0.015124761176166
LA,509,41,28,Kofidis and Bosabalidis (2008),Greece,Mt. Pangaion ,Nepeta nuda,Lamiaceae,3,0.0008524,0.000904,0.000234408149325,0.000248598037295,10,h,24.08,40.91,1.0136,150.69873046875,13.3499995867411,1740,950,790,6.67203294546107,-0.058773460167714,0.015124761176166
LA,510,42,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,2,0.000183333,0.000190171,5.04161769594295E-05,5.2296612113213E-05,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,326,230,96,4.56434819146784,-0.036619496028386,0.003024952235233
LA,511,42,48,Morecraft et al. (1992),Scotland,Ben More 4,Alchemilla alpina,Rosaceae,3,0.000208547,0.000190171,5.73499722164485E-05,5.2296612113213E-05,50,h,-4.54,56.38,4.3064,78.4293899536133,9.53333330154419,455,230,225,5.41610040220442,0.092240768096608,0.003024952235233
